season,average_day_temp,average_night_temp,total_sunshine_hours,total_rainfall,suitability
kharif,25.0,21.6,819.8543588612733,1389.4399530332337,not suitable
kharif,28.4,20.1,989.822561514836,1315.6587937835548,not suitable
kharif,26.2,21.8,947.711581958117,1314.6784217912698,not suitable
pre-kharif,31.4,20.5,946.8871478553438,970.9946411833994,not suitable
rabi,24.4,18.9,969.9147681592781,780.8031162594575,not suitable
kharif,25.3,21.5,1051.6573453222154,1231.353944919388,suitable
kharif,28.8,20.1,1075.690563818127,1226.5884637384543,suitable
kharif,26.5,21.3,944.161436778485,1442.6110580050522,not suitable
kharif,29.1,20.7,1056.4391282131712,1163.1961737980023,suitable
pre-kharif,25.8,22.2,875.6678975440249,1003.8480690719474,not suitable
kharif,30.3,22.5,1054.6080787864,1566.2499322241335,not suitable
pre-kharif,34.0,21.8,1175.9937970579942,738.2662315228339,not suitable
rabi,25.2,21.0,962.2789099673779,903.4551625038288,not suitable
rabi,29.8,21.8,1198.5018852647324,664.9949536407673,not suitable
rabi,27.5,17.4,1207.8411554605098,645.8950815342077,not suitable
kharif,26.0,20.2,918.0974034355921,1277.4395657029274,not suitable
kharif,28.3,21.8,1056.9452374478008,1808.6921614456946,not suitable
pre-kharif,36.7,20.9,1268.0796870755973,1142.7881898132302,not suitable
rabi,28.0,18.5,1172.8476746826154,1095.9758560753073,not suitable
pre-kharif,31.1,22.3,1035.1403983201665,1555.329726449404,not suitable
kharif,24.6,19.8,817.5079275998969,1200.0814236402841,not suitable
pre-kharif,31.2,20.9,1002.0998261501353,1221.8597492826752,suitable
pre-kharif,30.4,22.6,989.4596446220966,1000.0321019966749,not suitable
kharif,31.5,19.5,1115.4256463585682,1338.0752713966606,not suitable
pre-kharif,31.0,23.9,1037.0983960241704,706.325206081029,not suitable
rabi,26.6,22.5,1061.4373573456644,777.8909501622529,not suitable
kharif,25.1,21.5,860.199647677137,1248.2795855581712,not suitable
pre-kharif,29.0,22.0,970.996273596786,930.8201145192661,not suitable
kharif,27.1,22.8,932.5392033304533,1186.3182002500478,not suitable
pre-kharif,29.5,17.8,954.6084796153951,960.8029050722382,not suitable
pre-kharif,32.4,22.4,1215.9135743565682,1160.1863758941963,suitable
rabi,29.9,23.9,985.2392873141475,949.4090858579766,not suitable
pre-kharif,37.1,19.7,1441.694450109364,660.9647896183899,not suitable
rabi,25.8,19.8,1106.9003679652562,613.92738216325,not suitable
pre-kharif,26.0,22.7,688.8896387023361,1008.2699117411624,not suitable
pre-kharif,30.2,23.9,1011.6442625778418,1108.197745599399,not suitable
rabi,25.8,19.0,1000.9454895763168,500.0,not suitable
kharif,31.6,21.6,1065.981619392851,1469.7766622408599,suitable
pre-kharif,27.5,20.4,865.8640991690664,876.0802549028105,not suitable
kharif,27.4,21.9,947.970099382271,1144.3082648722195,not suitable
pre-kharif,34.2,21.2,1265.9529949059677,1015.0375450060437,not suitable
rabi,26.9,18.5,1107.0362356154453,1021.2722097868643,not suitable
kharif,25.7,19.8,810.6195920534477,1202.4434171059315,not suitable
rabi,23.7,19.3,988.2550192543368,596.5988497022576,not suitable
rabi,26.6,20.9,1042.7307401096734,1225.658307560349,suitable
kharif,29.6,23.2,1009.467578703852,1390.9911332820266,not suitable
rabi,25.1,20.6,1047.8610563196212,830.9650611526829,not suitable
kharif,29.2,22.3,1012.0060218217949,1416.6873315177018,suitable
rabi,19.9,20.1,788.5413792391056,686.126108969048,not suitable
pre-kharif,27.5,20.8,878.9336299474305,882.1375331721083,not suitable
kharif,27.4,21.9,984.3539309747698,1107.1200570655742,not suitable
kharif,27.5,20.8,1021.9656010899351,1390.246164389862,suitable
kharif,26.9,21.4,879.65511908628,1319.479487791571,not suitable
kharif,28.1,21.8,1058.3067872451213,1754.0689720551804,not suitable
rabi,24.6,21.8,1037.1231739337475,854.5731579995748,not suitable
pre-kharif,25.6,23.2,771.3151028242039,864.2315169464126,not suitable
pre-kharif,32.0,22.4,1058.3143170884011,921.5631542600988,not suitable
rabi,22.4,19.1,822.4775950146131,984.9340374391452,not suitable
kharif,19.3,16.7,754.373183659792,1186.8935976987932,not suitable
rabi,23.9,20.6,903.5125033024254,685.2742671267296,not suitable
rabi,29.4,18.0,991.4258154620074,703.9668878585419,not suitable
rabi,21.4,19.4,788.8108018830528,838.2560580332722,not suitable
rabi,25.5,19.5,876.7004532681608,1308.8356908772666,not suitable
pre-kharif,34.4,24.6,1240.6334656535255,867.5011873200601,not suitable
pre-kharif,32.6,23.0,1039.0414288507557,1146.5112805509061,suitable
rabi,25.1,23.1,967.3352102442748,770.7813080796834,not suitable
kharif,26.9,22.5,1019.201618586808,1028.123456352455,not suitable
pre-kharif,30.5,23.0,1024.98024051056,863.3022863439427,not suitable
kharif,32.2,23.5,1191.3193483566301,1584.9152394527694,not suitable
rabi,26.6,20.8,1078.5508665182183,862.6856974064443,not suitable
kharif,26.4,23.7,942.1955805119723,1461.59478563677,not suitable
kharif,26.0,21.5,883.3634880124754,560.1613469113346,not suitable
kharif,24.7,22.0,791.0203695467552,1425.533199782396,not suitable
pre-kharif,30.7,21.3,986.2310528511457,834.7842244071244,not suitable
kharif,29.7,22.8,1021.0707721329068,1216.6861799207225,suitable
kharif,30.4,20.8,1141.6631683122703,1444.7254830002544,suitable
pre-kharif,34.8,24.0,1202.2193717124262,1424.1650801863402,not suitable
rabi,24.4,21.4,889.3868735242177,938.8466999465686,not suitable
kharif,30.0,20.3,1215.8769926920556,1227.6785231514202,suitable
rabi,26.5,20.3,1041.858716364537,500.0,not suitable
rabi,24.5,22.8,950.1935975176935,702.7211327465693,not suitable
pre-kharif,27.9,19.2,806.4410250428892,1211.8498603380729,not suitable
kharif,26.0,19.4,823.71276122633,1246.623619008463,not suitable
kharif,29.0,22.7,1045.0372987172807,1257.4595127838406,suitable
rabi,24.0,17.1,945.5442131039006,796.8656140096624,not suitable
pre-kharif,29.8,22.5,993.5637524766232,689.1456257788744,not suitable
kharif,30.9,22.3,1105.9210434959427,1205.043385909827,suitable
kharif,28.8,20.4,1050.1050016321951,1527.7845109248917,not suitable
pre-kharif,28.4,22.8,898.1254996764254,858.1694902057378,not suitable
pre-kharif,26.3,23.6,839.3492212999704,1049.68759816685,not suitable
kharif,29.6,21.7,951.3017002828947,1442.0135795425226,not suitable
rabi,20.0,20.4,899.5714724296257,1111.9901857126479,not suitable
kharif,26.8,22.5,1027.737908905979,1316.597338131801,suitable
kharif,28.3,21.7,1023.2127862936817,1463.1383272877783,suitable
kharif,30.4,21.5,1169.4901011699446,1077.4802575846913,not suitable
rabi,24.9,18.0,1047.4000902652201,851.5535552218724,not suitable
pre-kharif,28.3,21.7,1004.8227475057188,1066.8933492126048,not suitable
rabi,22.4,22.5,1122.6386592004683,1009.4449678798032,not suitable
pre-kharif,33.8,20.4,1245.6305112026027,742.22817237464,not suitable
kharif,29.0,22.9,1021.2107956744211,1128.195011635001,suitable
pre-kharif,31.6,22.6,958.5900928078842,1260.7579636656994,not suitable
pre-kharif,31.6,20.6,1054.9368703225407,1179.4460555870894,suitable
kharif,25.3,21.1,884.7039282033745,1373.168142953045,not suitable
pre-kharif,30.5,20.0,1006.8170378923969,1101.177791356425,not suitable
rabi,23.0,20.2,973.7468462422037,726.4525740012075,not suitable
pre-kharif,31.5,23.6,1101.5149583283626,1967.5926811545992,not suitable
kharif,27.3,22.5,1010.8394572037402,1415.1476430933028,suitable
kharif,30.2,22.3,1127.5137950436108,1342.594044515186,suitable
pre-kharif,27.7,23.2,797.3937234400578,1094.6755286773698,not suitable
pre-kharif,28.9,21.9,904.4688967709048,1093.863774686653,not suitable
kharif,28.8,22.4,1040.8596482408823,1046.1641280308086,not suitable
kharif,27.4,21.5,972.2091556930326,1150.0290511975347,not suitable
kharif,27.1,23.0,917.877268591375,1364.0150004476445,not suitable
kharif,30.6,21.5,1068.2191361613968,1720.0301784863225,not suitable
kharif,31.6,20.8,1129.3403803582426,1496.1462700904049,suitable
pre-kharif,30.1,24.2,1035.318495678157,1365.52074542461,not suitable
kharif,30.2,20.6,1188.8803678250117,1559.493227457593,not suitable
rabi,24.0,19.9,969.1477212580752,840.3823018766778,not suitable
kharif,31.1,21.9,1234.6896276448942,1351.9707619946014,suitable
kharif,27.6,20.0,901.7656316919139,1350.842684435346,not suitable
kharif,31.7,17.4,969.7416795144484,1153.8635743798343,not suitable
rabi,25.5,18.3,988.0686932904945,928.4771752759381,not suitable
rabi,28.4,20.3,1085.0252656546174,1059.3823116844949,not suitable
kharif,27.8,22.0,968.4809131400592,1450.908462303088,not suitable
rabi,25.3,21.1,1067.6712364987918,1007.0540992810904,not suitable
pre-kharif,30.0,21.7,1045.871790908617,1246.3807058912896,suitable
pre-kharif,30.7,20.1,1066.9090985592854,845.0990058666878,not suitable
rabi,25.1,18.1,1133.8605518676645,648.5564897785929,not suitable
rabi,24.5,19.8,1044.288476714466,992.8544210795866,not suitable
pre-kharif,29.8,22.5,1001.4334940419491,1135.0072467722891,suitable
pre-kharif,29.2,21.4,960.3162114862438,875.5932932288895,not suitable
pre-kharif,39.9,20.8,1483.3484582882193,1106.0895974704097,not suitable
pre-kharif,32.8,21.5,1138.805079606178,1100.0137738458366,not suitable
rabi,24.0,23.2,1009.631076510747,1097.4414264747663,not suitable
kharif,27.3,20.8,1073.7057525334135,1289.0689606500268,suitable
kharif,30.2,20.6,1149.8449889214216,1408.1755398797518,suitable
kharif,30.2,22.5,1116.214888709798,1304.6111114720986,suitable
pre-kharif,31.5,21.0,1095.2102758791114,758.2869048666166,not suitable
pre-kharif,29.1,18.8,853.0525919408296,975.9254074700519,not suitable
kharif,28.4,21.1,1016.6084731174627,1342.549256091791,suitable
rabi,21.8,20.1,721.3239074946571,718.2509439798332,not suitable
rabi,23.8,17.6,1081.3508052534694,676.4774873720247,not suitable
pre-kharif,27.8,21.9,1009.5338503069801,1054.4838491690496,not suitable
rabi,27.1,18.0,1043.9527532435995,796.34319073074,not suitable
rabi,25.9,19.8,1133.1829530468785,827.3828671796791,not suitable
rabi,27.7,19.5,1271.5221379164134,749.1758681436187,not suitable
kharif,24.2,23.1,780.2923214606906,1286.9071603218363,not suitable
kharif,24.2,19.1,869.2447396777869,1334.1341422291887,not suitable
kharif,27.7,22.0,1041.6952032177423,1459.0094016429955,suitable
pre-kharif,30.8,19.5,870.1558083969405,916.4405884417423,not suitable
pre-kharif,30.5,21.5,989.9662356927779,1064.965057195605,not suitable
pre-kharif,24.5,20.6,706.5966285580306,1174.89590878071,not suitable
kharif,29.5,23.2,1106.898527586093,1123.2888519788316,not suitable
rabi,26.8,18.7,1156.852775131509,640.4038215020695,not suitable
kharif,28.4,22.9,962.0769399684564,1094.288066795565,not suitable
pre-kharif,25.6,23.7,798.2222052482896,993.9000677462394,not suitable
rabi,28.1,22.3,1137.9179723144698,1054.3585539947655,not suitable
rabi,16.1,26.4,753.877380137542,680.8684374017246,not suitable
rabi,29.1,19.3,1101.9155534583042,727.4627590801888,not suitable
rabi,25.4,20.5,1079.8914199554083,816.537427299753,not suitable
kharif,32.8,21.4,1184.2020282223386,1365.475179576684,suitable
rabi,26.2,20.6,923.3654295384364,606.9957014860912,not suitable
pre-kharif,28.9,24.8,754.7042971191755,1045.9440715603391,not suitable
kharif,25.8,22.2,931.3094449276356,1535.0828841410662,not suitable
pre-kharif,29.1,22.2,1029.6646993196937,1318.7506560373479,suitable
pre-kharif,28.5,19.6,1003.7287798980091,1099.2622980010062,not suitable
pre-kharif,35.0,23.6,1271.4440897163465,1040.9823742516644,not suitable
kharif,25.3,22.9,928.2704365369957,1580.404696112418,not suitable
rabi,27.4,20.9,1097.0689745135146,598.360899990186,not suitable
kharif,27.2,20.1,874.6483217566413,1128.72216161516,not suitable
pre-kharif,25.6,23.6,742.7739990257618,825.6239496217811,not suitable
rabi,24.6,19.6,1079.8265337424011,737.7984312678337,not suitable
kharif,26.6,22.1,898.1028751558066,1240.9519937105051,not suitable
kharif,29.1,22.0,983.1344157645908,1096.0201586245735,not suitable
kharif,27.0,20.8,967.892035445318,1219.9771800955514,not suitable
pre-kharif,27.1,22.1,872.2564152117428,1143.6274705302476,not suitable
kharif,24.7,21.1,889.4328694772952,1479.824737343831,not suitable
rabi,22.3,22.5,902.2386754846667,933.9448480441748,not suitable
pre-kharif,33.8,23.8,1197.2063547040339,1068.2587536357137,not suitable
kharif,29.3,21.6,1075.2220698170406,1298.0676700060092,suitable
rabi,28.3,20.4,1104.4302160841355,828.7034627380609,not suitable
rabi,22.1,20.5,836.9569676182622,543.7420628602771,not suitable
pre-kharif,30.5,20.9,1000.0341660249678,1292.7191740277128,suitable
pre-kharif,27.8,21.7,1081.135059883752,1009.41979829992,not suitable
pre-kharif,35.9,21.3,1263.2244333668739,695.4102637496915,not suitable
kharif,23.8,21.6,790.8619758428013,1245.1113299779445,not suitable
kharif,26.1,21.6,876.1130850086645,1384.3888446100748,not suitable
pre-kharif,28.2,24.9,917.6481834161451,711.7531168015962,not suitable
rabi,22.6,20.6,846.9135454585971,1038.09220091692,not suitable
kharif,24.8,22.1,953.0450086744374,1186.048845583917,not suitable
pre-kharif,30.0,20.8,991.6836179948323,1158.5116868466723,not suitable
kharif,28.4,22.7,1080.3085327032647,1562.3161948539869,not suitable
kharif,27.9,21.9,1055.154629851604,1301.0932052316473,suitable
pre-kharif,29.1,21.6,983.7152902398929,892.223408733954,not suitable
pre-kharif,23.9,22.1,717.5117688125504,1091.2824346695354,not suitable
rabi,19.4,23.7,974.6311748044527,929.016021136875,not suitable
kharif,32.3,21.5,1207.648826880769,1241.1065866921429,suitable
kharif,29.2,21.2,1090.7455923836026,1391.0761242405406,suitable
kharif,31.0,19.0,1098.833010129451,1448.8113140312012,not suitable
pre-kharif,28.4,21.4,988.6574094939845,1023.1095097563576,not suitable
pre-kharif,37.2,18.8,1176.0700280148496,967.18263518517,not suitable
kharif,29.4,22.7,975.7764439144478,1562.856526742972,not suitable
pre-kharif,31.9,21.6,994.0026002785308,980.9122655388885,not suitable
pre-kharif,31.9,20.6,1050.1469928874835,841.0720919278644,not suitable
rabi,23.2,20.1,995.5770494072406,829.1713428292908,not suitable
rabi,24.9,18.0,1030.6827596532246,825.0121512136601,not suitable
rabi,23.7,18.4,934.78625455997,907.6667268478745,not suitable
rabi,28.4,20.0,1199.3278678179154,1237.4356752711335,suitable
pre-kharif,28.2,20.6,932.1048550295732,996.8494356966996,not suitable
rabi,26.4,18.8,1093.6821756053814,943.6072349080924,not suitable
pre-kharif,28.1,21.9,900.4515383247868,889.6753246661892,not suitable
rabi,22.2,20.3,917.2013861071524,845.6817824278497,not suitable
rabi,23.4,20.3,1033.8462000755937,635.5751186864469,not suitable
rabi,25.1,19.8,987.7923670059016,825.0624217334185,not suitable
rabi,23.9,22.4,1000.3660227007493,924.827987094256,not suitable
kharif,26.5,21.8,873.9112840652831,1268.8831231781232,not suitable
pre-kharif,32.8,23.7,1156.8838220938912,928.2526751273501,not suitable
kharif,28.5,21.8,965.121766209248,1473.5559283857906,not suitable
kharif,28.9,21.3,1028.8514526377385,1315.2707360664747,suitable
pre-kharif,28.4,23.1,971.0036115957648,937.3206848344538,not suitable
kharif,29.7,21.6,1065.2859569191787,1211.4529397351544,suitable
rabi,23.6,20.4,1029.449900762006,782.9076180859965,not suitable
pre-kharif,30.1,20.9,1143.109724233512,955.6737842950748,not suitable
rabi,23.0,17.2,904.788102897025,725.3029609597717,not suitable
rabi,25.0,19.7,1008.7474832383879,887.5104644523328,not suitable
rabi,23.4,21.1,1005.1845807457053,664.7100520131237,not suitable
rabi,22.7,17.9,860.9551071283481,941.3875642737393,not suitable
kharif,32.1,24.3,951.4937061610179,1188.547727729755,not suitable
rabi,26.4,20.0,1011.5539821798277,737.2621908475919,not suitable
rabi,27.2,19.6,1061.1288704699657,537.3501374231204,not suitable
pre-kharif,31.1,19.4,1033.8082998807174,1202.538442499592,not suitable
kharif,29.2,21.0,1017.8595836090162,572.7202342854064,not suitable
rabi,23.8,22.9,1030.862810087959,734.6141233711965,not suitable
pre-kharif,33.1,21.8,1223.4746040484783,974.3758509504693,not suitable
kharif,26.2,19.5,931.4576806478838,1193.3735206175272,not suitable
kharif,26.6,23.0,886.221921981509,1478.6058401273854,not suitable
pre-kharif,32.3,24.0,1188.1846664060704,1227.2065234286272,not suitable
kharif,25.2,21.2,899.1564604203604,1410.4484169811028,not suitable
rabi,29.6,21.4,1253.6980842011787,791.4770136885726,not suitable
kharif,28.3,21.9,965.233079609001,1126.5361094610535,not suitable
pre-kharif,26.7,22.4,712.41921913976,1360.1173601670384,not suitable
pre-kharif,27.3,22.8,823.2904720056647,1186.4776148924386,not suitable
kharif,25.8,21.5,916.85999221787,1062.7475892293296,not suitable
rabi,30.1,21.0,1329.9818903073078,887.3187952230711,not suitable
pre-kharif,31.3,23.3,1135.788263983746,1112.8159636607172,not suitable
kharif,26.9,19.8,930.7832560003201,1143.418828114908,not suitable
pre-kharif,30.3,22.1,958.1916530330694,1067.5501478188025,not suitable
kharif,29.6,19.9,1170.7193669783285,1188.5580572724903,not suitable
rabi,26.7,20.8,1093.3658108518628,868.3187123610022,not suitable
rabi,23.1,16.9,950.8410247435328,628.0703903697192,not suitable
pre-kharif,28.8,22.1,870.3962034118372,1188.9513995498276,not suitable
kharif,25.6,21.5,885.8374644876111,1255.296835708013,not suitable
pre-kharif,33.3,22.7,1143.053902094182,1018.032810252281,not suitable
kharif,26.9,20.1,944.8345935748422,1488.3895119938538,not suitable
kharif,28.5,23.6,1036.8425519947284,1220.3847347261074,not suitable
pre-kharif,30.3,20.6,1025.0846356532406,1217.6392817077817,suitable
pre-kharif,30.1,19.7,962.4359939376436,1130.682192857719,not suitable
kharif,28.9,21.4,1065.2811998259763,1578.1734058521556,not suitable
rabi,25.6,18.4,1049.5197689304705,818.525342750868,not suitable
rabi,22.0,20.2,876.4985406694079,723.7787723912911,not suitable
pre-kharif,32.7,22.8,1221.782359915805,930.5605875194908,not suitable
rabi,22.8,20.4,860.8925521569943,747.7511532101644,not suitable
kharif,26.2,22.0,996.0506249290104,1070.895319853843,not suitable
kharif,29.3,22.2,1167.4654085242141,1248.742987249652,suitable
rabi,19.8,20.2,725.1488488608745,663.4431776329875,not suitable
rabi,23.3,19.7,897.1861240131348,792.4002770750261,not suitable
rabi,22.2,19.6,873.1411362460765,1439.344719292537,not suitable
kharif,29.2,21.9,1092.1395062486743,1423.3375420640136,suitable
kharif,31.0,22.1,1110.6363359939346,1433.499584747121,suitable
rabi,27.2,20.2,1045.6152273957455,1133.0797669276603,suitable
pre-kharif,29.0,23.4,919.7988317080681,1196.2242955379238,not suitable
kharif,26.6,23.3,965.3575117952031,1250.605755998929,not suitable
